"plot","subplot","species","date","year","block","div","species_name","ag_biomass"
19,"b","ve","4-16.07.2022",2022,1,12,"Veronica chamaedrys","19.8071994644584"
53,"c","tr","4-16.07.2022",2022,2,12,"Tragopogon pratensis","11.017416525445499"
19,"b","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","11.148872635310999"
45,"c","ve","4-16.07.2022",2022,2,8,"Veronica chamaedrys","1.5571177170035699"
45,"d","an","4-16.07.2022",2022,2,8,"Anthoxanthum odoratum","8.6103940951100402"
53,"d","kn","4-16.07.2022",2022,2,12,"Knautia arvensis","4.6143616145273603"
45,"d","lu","4-16.07.2022",2022,2,8,"Luzula campestris","14.979658421079099"
28,"c","lu","4-16.07.2022",2022,1,8,"Luzula campestris","8.9360860477069792"
28,"c","or","4-16.07.2022",2022,1,8,"Origanum vulgare","90.006508861771593"
62,"a","po","4-16.07.2022",2022,2,8,"Poa trivialis","1.3131888644101699"
28,"c","ru","4-16.07.2022",2022,1,8,"Rumex acetosa","0.98435728835500003"
28,"c","tr","4-16.07.2022",2022,1,8,"Tragopogon pratensis","14.2507206305089"
19,"c","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","2.6521837455830402"
33,"b","ve","4-16.07.2022",2022,1,8,"Veronica chamaedrys","21.077184688331201"
88,"d","ru","4-16.07.2022",2022,2,12,"Rumex acetosa","2.6476607466473299"
46,"a","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","1.68272290661368"
39,"d","ve","4-16.07.2022",2022,1,1,"Veronica chamaedrys","34.76"
2,"d","po","4-16.07.2022",2022,1,12,"Poa trivialis","3.26214654183473"
28,"d","ru","4-16.07.2022",2022,1,8,"Rumex acetosa","0.72934836834401995"
28,"d","tr","4-16.07.2022",2022,1,8,"Tragopogon pratensis","0.32035003813724799"
19,"d","lu","4-16.07.2022",2022,1,12,"Luzula campestris","0.92703761474221702"
56,"a","ho","4-16.07.2022",2022,2,4,"Holcus lanatus","24.811265228501799"
13,"d","lu","4-16.07.2022",2022,1,4,"Luzula campestris","1.25736189227257"
19,"d","ra","4-16.07.2022",2022,1,12,"Ranunculus repens","1.81942770377527"
3,"a","ar","4-16.07.2022",2022,1,12,"Arrhenaterum elatius","36.847690429697501"
19,"d","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","3.79891117399406"
33,"d","kn","4-16.07.2022",2022,1,8,"Knautia arvensis","6.3049358282314403"
46,"b","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","0.36000981118577102"
68,"d","lu","4-16.07.2022",2022,2,12,"Luzula campestris","3.7513893379143299"
46,"b","lu","4-16.07.2022",2022,2,12,"Luzula campestris","2.9823634737729598"
81,"d","ru","4-16.07.2022",2022,2,4,"Rumex acetosa","0.81575200215218002"
25,"b","or","4-16.07.2022",2022,1,12,"Origanum vulgare","5.4607554341013298"
82,"a","an","4-16.07.2022",2022,2,12,"Anthoxanthum odoratum","9.6289554745331998"
86,"c","ra","4-16.07.2022",2022,2,8,"Ranunculus repens","0.78888732774925197"
28,"a","ru","4-16.07.2022",2022,1,8,"Rumex acetosa","1.0570094280150699"
30,"a","ve","4-16.07.2022",2022,1,12,"Veronica chamaedrys","93.433936514437804"
63,"b","po","4-16.07.2022",2022,2,1,"Poa trivialis","9.2080000000000002"
45,"c","lu","4-16.07.2022",2022,2,8,"Luzula campestris","6.5605612366230597"
41,"b","po","4-16.07.2022",2022,1,4,"Poa trivialis","1.8534974343380599"
30,"b","ho","4-16.07.2022",2022,1,12,"Holcus lanatus","6.93796579354294"
46,"c","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","0.63075642052103298"
86,"d","ra","4-16.07.2022",2022,2,8,"Ranunculus repens","2.3040867757389401"
46,"c","or","4-16.07.2022",2022,2,12,"Origanum vulgare","8.9128775020015993"
82,"a","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","53.816539166942903"
46,"c","ra","4-16.07.2022",2022,2,12,"Ranunculus repens","0.67900178604421502"
30,"b","ru","4-16.07.2022",2022,1,12,"Rumex acetosa","0.52578754510097503"
30,"b","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","5.2164554613185903"
41,"d","ru","4-16.07.2022",2022,1,4,"Rumex acetosa","4.3282329764453902"
30,"c","an","4-16.07.2022",2022,1,12,"Anthoxanthum odoratum","3.7577233294255499"
46,"d","ar","4-16.07.2022",2022,2,12,"Arrhenaterum elatius","6.6356231926391098"
46,"d","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","6.01886402804148"
3,"c","lu","4-16.07.2022",2022,1,12,"Luzula campestris","1.2303516412089699"
46,"d","kn","4-16.07.2022",2022,2,12,"Knautia arvensis","4.1521396231926397"
8,"b","an","4-16.07.2022",2022,1,4,"Anthoxanthum odoratum","2.1040000000000001"
30,"c","or","4-16.07.2022",2022,1,12,"Origanum vulgare","36.826643806174303"
82,"b","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","12.235702535650001"
52,"a","ar","4-16.07.2022",2022,2,8,"Arrhenaterum elatius","1.2573864109525199"
3,"c","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","3.0048772923534002"
22,"c","an","4-16.07.2022",2022,1,12,"Anthoxanthum odoratum","18.4424464008531"
43,"b","kn","4-16.07.2022",2022,1,4,"Knautia arvensis","41.005399950607"
16,"a","lu","4-16.07.2022",2022,1,1,"Luzula campestris","13.832000000000001"
47,"a","or","4-16.07.2022",2022,2,4,"Origanum vulgare","5.9883888979769901"
70,"b","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","56.245841480778402"
30,"d","ho","4-16.07.2022",2022,1,12,"Holcus lanatus","36.104261279969798"
22,"c","or","4-16.07.2022",2022,1,12,"Origanum vulgare","32.930690491142798"
37,"a","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","9.4243975895268992"
30,"d","or","4-16.07.2022",2022,1,12,"Origanum vulgare","6.8112609293670303"
37,"b","an","4-16.07.2022",2022,1,12,"Anthoxanthum odoratum","6.22697369404914"
70,"c","lu","4-16.07.2022",2022,2,12,"Luzula campestris","0.43681977063479199"
1,"a","ra","4-16.07.2022",2022,1,8,"Ranunculus repens","17.150084116978402"
47,"c","po","4-16.07.2022",2022,2,4,"Poa trivialis","2.0143824807975101"
47,"c","ra","4-16.07.2022",2022,2,4,"Ranunculus repens","1.39116300049028"
31,"a","ar","4-16.07.2022",2022,1,4,"Arrhenaterum elatius","81.865935233617407"
66,"d","po","4-16.07.2022",2022,2,4,"Poa trivialis","2.22095285661256"
66,"d","ra","4-16.07.2022",2022,2,4,"Ranunculus repens","3.3325611311713299"
66,"d","ru","4-16.07.2022",2022,2,4,"Rumex acetosa","1.74688462187426"
48,"a","lu","4-16.07.2022",2022,2,1,"Luzula campestris","19.608000000000001"
31,"b","lu","4-16.07.2022",2022,1,4,"Luzula campestris","18.1239724254702"
31,"b","tr","4-16.07.2022",2022,1,4,"Tragopogon pratensis","8.6806937171191905"
9,"d","lu","4-16.07.2022",2022,1,4,"Luzula campestris","1.66875089906497"
26,"c","lu","4-16.07.2022",2022,1,8,"Luzula campestris","9.5073408255146497"
18,"b","ra","4-16.07.2022",2022,1,8,"Ranunculus repens","1.1427198461122301"
83,"a","fe","4-16.07.2022",2022,2,8,"Festuca rubra","37.402258802649499"
83,"a","lu","4-16.07.2022",2022,2,8,"Luzula campestris","0.176782936646278"
49,"a","or","4-16.07.2022",2022,2,8,"Origanum vulgare","7.2622403607277697"
31,"d","lu","4-16.07.2022",2022,1,4,"Luzula campestris","4.9256780037451504"
23,"a","ho","4-16.07.2022",2022,1,12,"Holcus lanatus","4.1131041581707901"
18,"c","lu","4-16.07.2022",2022,1,8,"Luzula campestris","2.28526407057532"
23,"a","lu","4-16.07.2022",2022,1,12,"Luzula campestris","10.9561704892214"
60,"b","lu","4-16.07.2022",2022,2,8,"Luzula campestris","20.559029117837401"
32,"a","fe","4-16.07.2022",2022,1,8,"Festuca rubra","115.777046758401"
32,"a","kn","4-16.07.2022",2022,1,8,"Knautia arvensis","4.12999773670313"
18,"d","an","4-16.07.2022",2022,1,8,"Anthoxanthum odoratum","5.2015286825925102"
67,"c","ar","4-16.07.2022",2022,2,8,"Arrhenaterum elatius","1.84936693975148"
83,"b","ru","4-16.07.2022",2022,2,8,"Rumex acetosa","1.56184710143659"
88,"a","lu","4-16.07.2022",2022,2,12,"Luzula campestris","6.1806702234293596"
49,"c","an","4-16.07.2022",2022,2,8,"Anthoxanthum odoratum","7.6288071932726096"
49,"c","fe","4-16.07.2022",2022,2,8,"Festuca rubra","23.825615504670498"
83,"c","fe","4-16.07.2022",2022,2,8,"Festuca rubra","15.526691609632399"
18,"d","tr","4-16.07.2022",2022,1,8,"Tragopogon pratensis","29.4393162198607"
49,"c","or","4-16.07.2022",2022,2,8,"Origanum vulgare","25.2608813622493"
67,"d","ar","4-16.07.2022",2022,2,8,"Arrhenaterum elatius","0.61789054244024999"
23,"b","po","4-16.07.2022",2022,1,12,"Poa trivialis","3.0867674945654699"
67,"d","kn","4-16.07.2022",2022,2,8,"Knautia arvensis","1.0395470454214899"
19,"a","kn","4-16.07.2022",2022,1,12,"Knautia arvensis","8.6570892730286495"
32,"c","ar","4-16.07.2022",2022,1,8,"Arrhenaterum elatius","16.759578269723399"
83,"d","fe","4-16.07.2022",2022,2,8,"Festuca rubra","37.190261565626798"
83,"d","lu","4-16.07.2022",2022,2,8,"Luzula campestris","2.32605344320188"
6,"a","lu","4-16.07.2022",2022,1,8,"Luzula campestris","3.4462445222937901"
32,"c","po","4-16.07.2022",2022,1,8,"Poa trivialis","8.7136883662878493"
6,"a","po","4-16.07.2022",2022,1,8,"Poa trivialis","1.6580206677465099"
11,"d","tr","4-16.07.2022",2022,1,4,"Tragopogon pratensis","8.9733399507317806"
32,"d","an","4-16.07.2022",2022,1,8,"Anthoxanthum odoratum","0.35277277142347002"
28,"a","or","4-16.07.2022",2022,1,8,"Origanum vulgare","32.740330779037002"
32,"d","fe","4-16.07.2022",2022,1,8,"Festuca rubra","28.9107218268678"
50,"a","lu","4-16.07.2022",2022,2,8,"Luzula campestris","3.7015325076706"
88,"c","ar","4-16.07.2022",2022,2,12,"Arrhenaterum elatius","4.5467659242360599"
68,"a","ru","4-16.07.2022",2022,2,12,"Rumex acetosa","1.66690714132532"
19,"b","po","4-16.07.2022",2022,1,12,"Poa trivialis","1.65690328019239"
19,"b","or","4-16.07.2022",2022,1,12,"Origanum vulgare","6.90637502789279"
33,"a","ar","4-16.07.2022",2022,1,8,"Arrhenaterum elatius","7.8062364009579204"
6,"b","ve","4-16.07.2022",2022,1,8,"Veronica chamaedrys","31.7619705243652"
68,"b","an","4-16.07.2022",2022,2,12,"Anthoxanthum odoratum","7.8772088888888803"
84,"c","ho","4-16.07.2022",2022,2,4,"Holcus lanatus","6.1769766148140501"
84,"d","ar","4-16.07.2022",2022,2,4,"Arrhenaterum elatius","34.023642727821397"
88,"c","tr","4-16.07.2022",2022,2,12,"Tragopogon pratensis","7.8881877889175698"
33,"a","tr","4-16.07.2022",2022,1,8,"Tragopogon pratensis","12.859890181320599"
84,"d","tr","4-16.07.2022",2022,2,4,"Tragopogon pratensis","10.917190102595001"
33,"b","ar","4-16.07.2022",2022,1,8,"Arrhenaterum elatius","30.925283682201901"
19,"c","lu","4-16.07.2022",2022,1,12,"Luzula campestris","4.2546663042493398"
85,"c","or","4-16.07.2022",2022,2,1,"Origanum vulgare","50.951999999999998"
53,"d","ra","4-16.07.2022",2022,2,12,"Ranunculus repens","2.1830733008946801"
33,"b","lu","4-16.07.2022",2022,1,8,"Luzula campestris","4.5464470914768098"
68,"c","ar","4-16.07.2022",2022,2,12,"Arrhenaterum elatius","0.829532044063649"
88,"d","ra","4-16.07.2022",2022,2,12,"Ranunculus repens","2.78299093874592"
13,"b","lu","4-16.07.2022",2022,1,4,"Luzula campestris","1.6538824803149601"
50,"d","an","4-16.07.2022",2022,2,8,"Anthoxanthum odoratum","6.2437598902837799"
33,"c","fe","4-16.07.2022",2022,1,8,"Festuca rubra","19.8102073578595"
7,"a","ar","4-16.07.2022",2022,1,8,"Arrhenaterum elatius","13.8850905264635"
33,"c","kn","4-16.07.2022",2022,1,8,"Knautia arvensis","5.8943277591973198"
33,"c","lu","4-16.07.2022",2022,1,8,"Luzula campestris","1.6413286713286701"
62,"b","tr","4-16.07.2022",2022,2,8,"Tragopogon pratensis","4.6191306275633801"
86,"b","ar","4-16.07.2022",2022,2,8,"Arrhenaterum elatius","4.6581297551624896"
86,"b","kn","4-16.07.2022",2022,2,8,"Knautia arvensis","1.7964988760128999"
62,"c","kn","4-16.07.2022",2022,2,8,"Knautia arvensis","17.457608008912398"
68,"d","an","4-16.07.2022",2022,2,12,"Anthoxanthum odoratum","6.4697677771832396"
68,"d","ar","4-16.07.2022",2022,2,12,"Arrhenaterum elatius","10.462132529781201"
40,"c","an","4-16.07.2022",2022,1,4,"Anthoxanthum odoratum","7.9999999999955697E-3"
86,"c","ar","4-16.07.2022",2022,2,8,"Arrhenaterum elatius","2.7477957308835399"
56,"b","lu","4-16.07.2022",2022,2,4,"Luzula campestris","1.2069530310748799"
86,"c","ho","4-16.07.2022",2022,2,8,"Holcus lanatus","15.039945960551201"
86,"c","kn","4-16.07.2022",2022,2,8,"Knautia arvensis","11.0405079708187"
51,"b","an","4-16.07.2022",2022,2,8,"Anthoxanthum odoratum","6.0978123107971696"
34,"b","po","4-16.07.2022",2022,1,1,"Poa trivialis","6.1759999999999904"
56,"c","lu","4-16.07.2022",2022,2,4,"Luzula campestris","29.971950260292299"
7,"c","ar","4-16.07.2022",2022,1,8,"Arrhenaterum elatius","11.526495519584699"
22,"a","an","4-16.07.2022",2022,1,12,"Anthoxanthum odoratum","26.067795846460498"
30,"b","an","4-16.07.2022",2022,1,12,"Anthoxanthum odoratum","26.589168642519098"
25,"c","ar","4-16.07.2022",2022,1,12,"Arrhenaterum elatius","2.0644627342240098"
63,"c","po","4-16.07.2022",2022,2,1,"Poa trivialis","4.3760000000000003"
22,"a","kn","4-16.07.2022",2022,1,12,"Knautia arvensis","2.1213428148910198"
86,"d","or","4-16.07.2022",2022,2,8,"Origanum vulgare","31.204345295127901"
57,"a","or","4-16.07.2022",2022,2,8,"Origanum vulgare","18.8631392550143"
25,"c","kn","4-16.07.2022",2022,1,12,"Knautia arvensis","2.17856491051172"
87,"a","an","4-16.07.2022",2022,2,12,"Anthoxanthum odoratum","7.2864527191034396"
41,"c","ru","4-16.07.2022",2022,1,4,"Rumex acetosa","7.2157093470745499"
36,"b","ra","4-16.07.2022",2022,1,4,"Ranunculus repens","4.5193533929245904"
70,"a","po","4-16.07.2022",2022,2,12,"Poa trivialis","0.54510393820092096"
25,"c","ru","4-16.07.2022",2022,1,12,"Rumex acetosa","0.66027527098562699"
46,"c","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","22.244680174909199"
36,"c","ra","4-16.07.2022",2022,1,4,"Ranunculus repens","2.0472573869083899"
3,"c","kn","4-16.07.2022",2022,1,12,"Knautia arvensis","0.47557602488509298"
64,"c","ra","4-16.07.2022",2022,2,4,"Ranunculus repens","2.1142074088554401"
51,"d","ru","4-16.07.2022",2022,2,8,"Rumex acetosa","1.9944324619638101"
46,"d","lu","4-16.07.2022",2022,2,12,"Luzula campestris","6.1915565941288202"
70,"b","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","1.9785214997626901"
52,"a","an","4-16.07.2022",2022,2,8,"Anthoxanthum odoratum","1.07959010214594"
25,"d","or","4-16.07.2022",2022,1,12,"Origanum vulgare","45.951111290431001"
30,"c","ra","4-16.07.2022",2022,1,12,"Ranunculus repens","1.5056684251660799"
57,"c","ra","4-16.07.2022",2022,2,8,"Ranunculus repens","1.83874383640856"
30,"c","ve","4-16.07.2022",2022,1,12,"Veronica chamaedrys","30.633524423602999"
87,"b","lu","4-16.07.2022",2022,2,12,"Luzula campestris","2.1234773719518598"
22,"c","fe","4-16.07.2022",2022,1,12,"Festuca rubra","66.220724071331205"
8,"d","an","4-16.07.2022",2022,1,4,"Anthoxanthum odoratum","5.7627140970166204"
37,"a","ra","4-16.07.2022",2022,1,12,"Ranunculus repens","0.91596813742467398"
52,"b","ar","4-16.07.2022",2022,2,8,"Arrhenaterum elatius","12.708977635664001"
57,"d","or","4-16.07.2022",2022,2,8,"Origanum vulgare","1.9551605596269099"
87,"b","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","2.0993617293153002"
66,"b","ra","4-16.07.2022",2022,2,4,"Ranunculus repens","1.3164856512141301"
82,"c","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","45.190718600384798"
22,"c","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","19.315033829018301"
37,"b","ho","4-16.07.2022",2022,1,12,"Holcus lanatus","0.86813837868796095"
70,"c","ra","4-16.07.2022",2022,2,12,"Ranunculus repens","0.24923327410757101"
87,"c","lu","4-16.07.2022",2022,2,12,"Luzula campestris","1.3793772055865201"
52,"c","ho","4-16.07.2022",2022,2,8,"Holcus lanatus","9.4724564489764091"
44,"a","ra","4-16.07.2022",2022,1,8,"Ranunculus repens","10.233800520739299"
52,"c","lu","4-16.07.2022",2022,2,8,"Luzula campestris","1.9369459017669499"
22,"d","lu","4-16.07.2022",2022,1,12,"Luzula campestris","3.1999999999996503E-2"
22,"d","or","4-16.07.2022",2022,1,12,"Origanum vulgare","4.2640000000000002"
70,"d","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","3.0648891804775"
37,"c","an","4-16.07.2022",2022,1,12,"Anthoxanthum odoratum","13.261780398764399"
1,"c","an","4-16.07.2022",2022,1,8,"Anthoxanthum odoratum","46.335751121475703"
37,"c","fe","4-16.07.2022",2022,1,12,"Festuca rubra","89.678754282504897"
4,"b","kn","4-16.07.2022",2022,1,8,"Knautia arvensis","43.995879372257001"
37,"c","kn","4-16.07.2022",2022,1,12,"Knautia arvensis","26.245043527099099"
37,"c","lu","4-16.07.2022",2022,1,12,"Luzula campestris","5.3210491434990104"
87,"d","or","4-16.07.2022",2022,2,12,"Origanum vulgare","12.9282017423984"
67,"b","ar","4-16.07.2022",2022,2,8,"Arrhenaterum elatius","14.9405833533086"
23,"a","kn","4-16.07.2022",2022,1,12,"Knautia arvensis","20.3697287415803"
31,"d","ve","4-16.07.2022",2022,1,4,"Veronica chamaedrys","16.329238165744901"
32,"a","an","4-16.07.2022",2022,1,8,"Anthoxanthum odoratum","7.0552479294113803"
53,"a","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","1.43172647485308"
88,"a","an","4-16.07.2022",2022,2,12,"Anthoxanthum odoratum","16.247594787725902"
53,"a","lu","4-16.07.2022",2022,2,12,"Luzula campestris","4.4465616728993398"
53,"a","or","4-16.07.2022",2022,2,12,"Origanum vulgare","18.550817492177401"
23,"a","ve","4-16.07.2022",2022,1,12,"Veronica chamaedrys","36.270305457511299"
88,"a","kn","4-16.07.2022",2022,2,12,"Knautia arvensis","19.236213017751499"
10,"d","ru","4-16.07.2022",2022,1,4,"Rumex acetosa","0.33524904640813202"
88,"a","or","4-16.07.2022",2022,2,12,"Origanum vulgare","2.0247523523135098"
23,"b","ho","4-16.07.2022",2022,1,12,"Holcus lanatus","4.1819871421303398"
60,"c","ra","4-16.07.2022",2022,2,8,"Ranunculus repens","1.1082537872722"
44,"d","tr","4-16.07.2022",2022,1,8,"Tragopogon pratensis","5.0625385609651001"
60,"c","tr","4-16.07.2022",2022,2,8,"Tragopogon pratensis","46.7335409153509"
27,"c","fe","4-16.07.2022",2022,1,4,"Festuca rubra","36.717359966239997"
88,"b","an","4-16.07.2022",2022,2,12,"Anthoxanthum odoratum","23.834928623369901"
23,"b","ru","4-16.07.2022",2022,1,12,"Rumex acetosa","1.30492243652005"
38,"a","kn","4-16.07.2022",2022,1,8,"Knautia arvensis","84.344186732086698"
88,"b","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","7.81013279899165"
60,"d","ra","4-16.07.2022",2022,2,8,"Ranunculus repens","1.4338944626577399"
73,"a","lu","4-16.07.2022",2022,2,4,"Luzula campestris","1.63228674086408"
38,"a","ru","4-16.07.2022",2022,1,8,"Rumex acetosa","1.40523354744139"
19,"a","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","1.4604961401847001"
28,"a","kn","4-16.07.2022",2022,1,8,"Knautia arvensis","23.5575933765743"
6,"a","ra","4-16.07.2022",2022,1,8,"Ranunculus repens","5.1859193129167096"
23,"c","or","4-16.07.2022",2022,1,12,"Origanum vulgare","23.443935458061102"
88,"b","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","10.507375660520699"
53,"c","kn","4-16.07.2022",2022,2,12,"Knautia arvensis","4.3275181841524102"
45,"b","tr","4-16.07.2022",2022,2,8,"Tragopogon pratensis","8.6706061643835604"
61,"b","ru","4-16.07.2022",2022,2,4,"Rumex acetosa","0.82790648159521296"
88,"c","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","1.63225790958756"
3,"b","ho","4-16.07.2022",2022,1,12,"Holcus lanatus","1.4778181053517001"
88,"c","lu","4-16.07.2022",2022,2,12,"Luzula campestris","4.4154078165335902"
6,"b","tr","4-16.07.2022",2022,1,8,"Tragopogon pratensis","16.156033239713899"
82,"a","ra","4-16.07.2022",2022,2,12,"Ranunculus repens","2.6289422163296901"
88,"c","or","4-16.07.2022",2022,2,12,"Origanum vulgare","3.5862097616617601"
68,"b","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","1.3877368888888799"
84,"c","tr","4-16.07.2022",2022,2,4,"Tragopogon pratensis","12.5481324405068"
88,"c","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","37.008638290208303"
88,"d","an","4-16.07.2022",2022,2,12,"Anthoxanthum odoratum","5.2189343965204804"
88,"d","ar","4-16.07.2022",2022,2,12,"Arrhenaterum elatius","13.406411018485"
53,"d","or","4-16.07.2022",2022,2,12,"Origanum vulgare","6.10059766007027"
50,"c","fe","4-16.07.2022",2022,2,8,"Festuca rubra","5.1787200456809304"
3,"c","ho","4-16.07.2022",2022,1,12,"Holcus lanatus","8.2080113282882206"
38,"d","ra","4-16.07.2022",2022,1,8,"Ranunculus repens","4.7302203125251401"
88,"d","or","4-16.07.2022",2022,2,12,"Origanum vulgare","14.8612105835448"
33,"b","tr","4-16.07.2022",2022,1,8,"Tragopogon pratensis","34.483359315369498"
68,"c","ho","4-16.07.2022",2022,2,12,"Holcus lanatus","0.210697086903299"
62,"b","kn","4-16.07.2022",2022,2,8,"Knautia arvensis","23.222436333116899"
88,"d","tr","4-16.07.2022",2022,2,12,"Tragopogon pratensis","29.172378397970299"
50,"d","kn","4-16.07.2022",2022,2,8,"Knautia arvensis","32.463378668635897"
40,"a","an","4-16.07.2022",2022,1,4,"Anthoxanthum odoratum","0"
46,"a","or","4-16.07.2022",2022,2,12,"Origanum vulgare","1.6179617371558299"
68,"c","ra","4-16.07.2022",2022,2,12,"Ranunculus repens","0.31517571603427302"
30,"d","an","4-16.07.2022",2022,1,12,"Anthoxanthum odoratum","6.6899146147414896"
62,"c","ho","4-16.07.2022",2022,2,8,"Holcus lanatus","5.2560671478932299"
47,"a","po","4-16.07.2022",2022,2,4,"Poa trivialis","1.5440026173728101"
57,"d","lu","4-16.07.2022",2022,2,8,"Luzula campestris","13.381303131245801"
30,"d","kn","4-16.07.2022",2022,1,12,"Knautia arvensis","0.95427881010814697"
46,"b","ar","4-16.07.2022",2022,2,12,"Arrhenaterum elatius","2.9904322542732298"
40,"c","fe","4-16.07.2022",2022,1,4,"Festuca rubra","2.52"
62,"c","tr","4-16.07.2022",2022,2,8,"Tragopogon pratensis","3.4543286278938399"
40,"c","ve","4-16.07.2022",2022,1,4,"Veronica chamaedrys","51.024000000000001"
40,"d","an","4-16.07.2022",2022,1,4,"Anthoxanthum odoratum","4.5946146994520696"
40,"d","fe","4-16.07.2022",2022,1,4,"Festuca rubra","14.5610790034819"
40,"d","ra","4-16.07.2022",2022,1,4,"Ranunculus repens","0.95853404950200805"
86,"c","or","4-16.07.2022",2022,2,8,"Origanum vulgare","58.699116995406598"
82,"d","lu","4-16.07.2022",2022,2,12,"Luzula campestris","0.64708286465292997"
41,"a","po","4-16.07.2022",2022,1,4,"Poa trivialis","1.49290578778945"
56,"d","lu","4-16.07.2022",2022,2,4,"Luzula campestris","2.0784863392272399"
82,"a","lu","4-16.07.2022",2022,2,12,"Luzula campestris","5.1243173130040898"
44,"b","an","4-16.07.2022",2022,1,8,"Anthoxanthum odoratum","11.120344823033999"
82,"a","or","4-16.07.2022",2022,2,12,"Origanum vulgare","9.7018722793061496"
86,"d","kn","4-16.07.2022",2022,2,8,"Knautia arvensis","20.642538190364299"
44,"b","ho","4-16.07.2022",2022,1,8,"Holcus lanatus","4.5728023868301904"
83,"a","ar","4-16.07.2022",2022,2,8,"Arrhenaterum elatius","14.0217655373499"
75,"c","kn","4-16.07.2022",2022,2,4,"Knautia arvensis","17.7348469121813"
82,"a","tr","4-16.07.2022",2022,2,12,"Tragopogon pratensis","17.455359186830201"
64,"b","an","4-16.07.2022",2022,2,4,"Anthoxanthum odoratum","4.8959999999999999"
25,"c","ra","4-16.07.2022",2022,1,12,"Ranunculus repens","2.7246253256028901"
64,"b","ra","4-16.07.2022",2022,2,4,"Ranunculus repens","0.96000000000000096"
57,"b","ho","4-16.07.2022",2022,2,8,"Holcus lanatus","2.0793333333333299"
82,"b","kn","4-16.07.2022",2022,2,12,"Knautia arvensis","1.01870657516912"
37,"c","tr","4-16.07.2022",2022,1,12,"Tragopogon pratensis","4.1986251053075003"
36,"c","ru","4-16.07.2022",2022,1,4,"Rumex acetosa","12.153782620064501"
25,"d","ar","4-16.07.2022",2022,1,12,"Arrhenaterum elatius","2.98396180485509"
64,"d","an","4-16.07.2022",2022,2,4,"Anthoxanthum odoratum","12.2019435886615"
25,"d","kn","4-16.07.2022",2022,1,12,"Knautia arvensis","6.9144794566606098"
25,"d","lu","4-16.07.2022",2022,1,12,"Luzula campestris","2.4956987425189898"
70,"b","kn","4-16.07.2022",2022,2,12,"Knautia arvensis","1.8330760322733699"
57,"c","lu","4-16.07.2022",2022,2,8,"Luzula campestris","3.3901811491352598"
57,"c","po","4-16.07.2022",2022,2,8,"Poa trivialis","3.4569096357041502"
52,"a","lu","4-16.07.2022",2022,2,8,"Luzula campestris","0.70836630532971501"
46,"d","ve","4-16.07.2022",2022,2,12,"Veronica chamaedrys","42.0211523294874"
67,"d","an","4-16.07.2022",2022,2,8,"Anthoxanthum odoratum","2.9045661932231299"
82,"c","lu","4-16.07.2022",2022,2,12,"Luzula campestris","3.1006893373305302"
27,"c","ho","4-16.07.2022",2022,1,4,"Holcus lanatus","6.3652109720073096"
27,"c","or","4-16.07.2022",2022,1,4,"Origanum vulgare","71.919678379518899"
60,"d","lu","4-16.07.2022",2022,2,8,"Luzula campestris","12.265053038128199"
30,"d","lu","4-16.07.2022",2022,1,12,"Luzula campestris","0.40193165942986098"
87,"b","tr","4-16.07.2022",2022,2,12,"Tragopogon pratensis","10.113793632201"
52,"b","lu","4-16.07.2022",2022,2,8,"Luzula campestris","1.8937676562993799"
87,"c","ar","4-16.07.2022",2022,2,12,"Arrhenaterum elatius","9.8905642853037499"
58,"a","ve","4-16.07.2022",2022,2,1,"Veronica chamaedrys","10.167999999999999"
26,"b","ho","4-16.07.2022",2022,1,8,"Holcus lanatus","10.7490677137282"
44,"a","fe","4-16.07.2022",2022,1,8,"Festuca rubra","67.805815163311095"
58,"d","ve","4-16.07.2022",2022,2,1,"Veronica chamaedrys","9.76"
61,"b","ho","4-16.07.2022",2022,2,4,"Holcus lanatus","58.105640093354602"
44,"a","ru","4-16.07.2022",2022,1,8,"Rumex acetosa","1.56528318424376"
